_contact,_email,_fax,_tel,_website,business_address,business_category,business_id,business_name,business_tel,details_html
,,,07 3162 8409 / 0403 001 969,,"Suite 15,141 Queen St, Brisbane QLD 4000",Medical & Healthcare,5990,恩光假牙专科诊所（City Denture Clinic),,"<p class=""details"">专业牙科诊所，洗牙，补牙，假牙。<br><br></p>"
,,,07 3323 3380,,"3 Zamia St, Sunnybank, QLD 4109",Medical & Healthcare,5981,澳洲妇女超音波中心,,"<p class=""details"">产妇婴儿健康检查。<br><br></p>"
,,,07 3341 8877,,"shop 7,261 warrigal rd,Eight Mile Plains, QLD 4113",Medical & Healthcare,7406,八里坪西医全科诊所,,"<p class=""details"">内/外/妇/儿/眼/皮肤/耳鼻喉/其他<br><br></p>"
,,,（+6 12）9737 9000,,"Brisbane, QLD 4000",Medical & Healthcare,7160,ONCORD,,"<p class=""details"">有效地提高新陈代谢<br>
帮助燃烧对于热量<br>
还可美容养颜，超强抗氧化<br>
成份天然，安全有效，有机认证<br>
双倍强效，瘦身加排毒二合一<br><br></p>"
,,,（07）3344 7922,http://www.concordhealeh.com,"Brisbane, QLD 4000",Medical & Healthcare,7159,康道,,"<p class=""details"">灵芝孢子粉+冬虫夏草+灵芝精华<br>
有效增强您的免疫力<br><br></p>"
,,,07 3278 8834,,"shop 2,255 Forest Lake Boulevard,Grand Boulecard Shopping Center,Forest Lake, QLD 4078",Medical & Healthcare,7252,ABC Dental Centre,,"<p class=""details"">治疗包括：<br>
1、所有预防性牙科检查<br>
2、牙齿矫正<br>
3、植牙/种牙<br>
4、牙齿聚焦美白<br>
5、口腔手术-拔牙/拔智齿<br>
6、一次性根管治疗<br><br></p>"
,,,（07）3725 7000,,"Brisbane, QLD 4000",Medical & Healthcare,7161,鸸鹋跌打油,,"<p class=""details"">镇痛消炎，滚球按摩，一抹见效，一滴不漏<br><br></p>"
,,,07 3344 7033,,"Suite 10, 309 Mains Road, Sunnybank QLD 4109",Medical & Healthcare,5934,Stephen Cardinal Podiatry Group 足科诊所,,"<p class=""details"">足科诊所。<br><br></p>"
,,,07 3349 5266,,"Brisbane, QLD 4000",Medical & Healthcare,5949,Ethos 牙齿矫正专科诊所,,"<p class=""details"">牙齿矫正，多处诊所可选。<br><br></p>"
,,,07 3820 2788 / 0406 407 891,,Brisbane QLD 4000,Medical & Healthcare,5965,Reliance Roof Restoration 专业足疗,,"<p class=""details"">让您放松工作一天后的疲劳。<br><br></p>"
,,,07 3345 8537,,"245 McCullough St, Sunnybank QLD 4109",Medical & Healthcare,5979,新利班私立医院,,"<p class=""details"">大型现代私立医院。各科室齐全。<br><br></p>"
,,,1800 483 483,,"Level 8, 259 Wickham Tce, Brisbane QLD 4000",Medical & Healthcare,5980,City Fertility Center 城市妇产科医院,,"<p class=""details"">布里斯本城市妇产科医院。<br><br></p>"
