_contact,_email,_fax,_tel,_website,business_address,business_category,business_id,business_name,business_tel,details_html
,,03 9841 6609,03 9841 6608,,"1032 Doncaster Rd,Doncaster East, VIC 3109",Denture & Dentists,8365,黃環牙醫,03 9841 6608,"<p class=""details"">悉尼大学牙科学士，华西医科大学牙科学士、硕士、博士，澳洲澳洲牙医学会会员，原华西医科大学口腔医学院副教授。<br>
治疗项目：洁牙、补牙、拔牙，根管治疗，各式活动及固定假牙，牙齿美容漂白，牙周病预防及治疗，儿童牙病预防及治疗。<br><br></p>"
,youmakemesmile@y7mail.com,,03 9579 0111 / 0435 919 258,,"174 East Boundary Road , Bentleigh East, VIC 3165",Denture & Dentists,7791,You Make Me Smile,03 9579 0111 / 0435 919 258,"<p class=""details"">我们是澳洲注册牙齿矫正专科医生，拥有30年牙齿矫正临床经验，而且是墨尔本大学神经科教授。<br>
我们的专科医生可以用流利的国语以及粤语与您交流沟通，解答您的疑惑。确保您清楚明白一切有关治疗的情况。<br>
我们采用不需拔牙的治疗方法，只会在需要改善面部美观的时候考虑是否拔牙。<br>
免费矫齿咨询<br><br></p>"
,glendentalcare@optusnet.com.au,,03 9562 0323 / 03 9562 2123,,"434-436 Springvale Rd,Glen Waverley, VIC 3150",Denture & Dentists,7933,Glen Dental Care,03 9562 0323 / 03 9562 2123,"<p class=""details"">牙齿矫正、牙齿种植、根管治疗、无痛拔牙、各式假牙、牙冠牙桥、洁牙漂白、根治口臭、牙周病及牙龈病治疗。<br><br></p>"
,,,03 9480 3188 / 0488 883 188,http://www.modermorthodontics.com.au,"suite 1,Ground Floor,340 Bell Street,Preston, VIC 3072",Denture & Dentists,8463,现代牙齿矫正诊所,03 9480 3188 / 0488 883 188,"<p class=""details"">毕业于香港大学，可以用流利的国语和粤语与您交流沟通，解答您的疑问，确保您清楚明白一切有关治疗的情况，提供不同治疗方案，与您讨论，共同制定最适合您的治疗计划。所有治疗均由专科医生亲自操作。<br><br></p>"
,toorongadentistry@gmail.com,,03 9822 7006,http://www.toorongadentisty.com.au,"1,02/1 Crescent Rd,Glen Iris, VIC 3146",Denture & Dentists,8594,Tooronga Family Dentistry,03 9822 7006,"<p class=""details"">我们服务包括：<br>
1、普通牙科：检查、洗牙、补牙<br>
2、根管治疗<br>
3、各种牙周疾病：牙龈出血、牙齿松动、牙周手术、除口腔异味<br>
4、拔牙：普通拔牙、手术拔牙、拔智牙<br>
5、牙齿修复：牙冠、牙桥<br>
6、儿童牙科：儿童牙病的预防和治疗<br>
7、美容牙科：牙齿漂白，牙齿美容<br>
8、可提供镇静剂，使病人在放松的状态下进行治疗<br>
9、HCF、CBHS指定牙医。<br><br></p>"
,,,03 8375 0388,,"76 Boardwalk Bvd,Point Cook, VIC 3030",Denture & Dentists,8527,张秀杰牙科诊所,03 8375 0388,"<p class=""details"">由专业人士精心设计的Point Cook 第一家华人诊所。配备最先进的设备，环境舒适优雅，你可以边看电视边接受治疗，放松愉快。<br>
治疗项目：<br>
常规检查，预防牙科，儿童牙科，牙周病科，根管治疗，牙科急诊，无痛拔牙，牙齿美容，补牙洁牙，牙齿漂白，局部活动假牙，全部活动假牙，烤瓷牙冠，固定桥。<br><br></p>"
,,,02 9807 1205,,"995 VICTORIA R, WEST RYDE NSW 2114",Denture & Dentists,1741,WEST RYDE DENTURE CLINIC,02 9807 1205,"<p class=""details""><br><br></p>"
,,,（03）9858 3340,,"281 Thompsons Rd,Templestowe Lower, VIC 3107",Denture & Dentists,6845,陈慧敏牙医,（03）9858 3340,"<p class=""details"">澳洲注册牙医，墨尔本皇家牙科医院主治牙医生<br><br></p>"
,,,（03）9887 9009,,"Suit 1, 37A Railway Parade North, Glen Waverley, Vic 3150",Denture & Dentists,6846,樊医生牙医,（03）9887 9009,"<p class=""details"">常规牙保健，补牙，拔牙，镶牙，美容牙齿 儿童牙科<br><br></p>"
,,,（03）9213 4562,http://www.auburndental.com.au,"263 Auburn Rd, Hawthorn, VIC3122",Denture & Dentists,6844,家庭和美容牙科,（03）9213 4562,"<p class=""details"">Family and cosmetic dentistry 普通牙科,牙科急症,旋转式根管治疗,种植牙,局部矫正箍牙BRACES<br><br></p>"
,,,（03）9898 6701,,"2 Kangerong Rd, Box hill VIC, 3128",Denture & Dentists,6847,蘇良裕牙科医生,（03）9898 6701,"<p class=""details"">新加坡大学牙医学科学士<br>
<br>
精通英语，国语，闽南语，潮州话等<br><br></p>"
Dr. Toan Lu,,,（03）9558 4588,,"21 Balmoral Ave, Springvale 3171",Denture & Dentists,6848,卢满全牙医,（03）9558 4588,"<p class=""details"">提供国语，越南语，柬埔寨，潮州话，粤语服务补牙拔牙牙齿美容<br><br></p>"
,,,03 9427 7667,,"85 Eizabeth St, Richmond, VIC 3121",Denture & Dentists,7780,Richmond Dental Surgery,03 9427 7667,"<p class=""details"">现代化诊所<br>
1、口腔检查+洗牙<br>
2、各类牙科保险如Medibank，HCF等指定牙医<br>
治疗：所有牙科治疗， 预防保健。<br>
所有牙医都是墨尔本大学牙科毕业，现新聘华人牙医陈美馨，可以讲英文，普通话和福清话。<br>
营业时间：周一周五9am - 6pm  周六9am - 5pm<br><br></p>"
,,,02 9413 1844,,"1/F 453B VICTORIA AVE, CHATSWOOD NSW 2067",Denture & Dentists,1644,何國勳矯正整形牙醫專科(澳洲及英國專家) HO KUAT ORTHODONTIST,02 9413 1844,"<p class=""details""><br><br></p>"
,,,03 9470 2904,,"342 High Street,Preston, VIC 3072",Denture & Dentists,8623,Preston Smiles美容和牙医诊所,03 9470 2904,"<p class=""details"">本诊所采用最先进的设备，仪器及材料治疗。我们的牙医师会花时间悉心去了解您的需求和提供一般家庭牙科，美容牙科服务包括：<br>
1、检查牙齿<br>
2、洗牙、漂白<br>
3、根管，补牙<br>
4、拔牙，种牙<br>
5、隐形畸牙<br>
6、牙冠和牙桥<br><br></p>"
,reception@riendental.com.au,,(03) 9583 1654,http://www.riendental.com.au/#!chinese/lhisi,"30 Balcombe Rd, Mentone VIC 3194",Denture & Dentists,9030,睿恩齿科,(03) 9583 1654,"<p class=""details""><img src=""Photo_links/Melbourne/9030.png"" class=""logo"" width=""105"" alt=""睿恩齿科 Company Logo"">郭医生BDS, GCClinDent (Mel)毕业于1998年，技术全面，尤其在种植和矫形方面有特长。对待患者热情耐心，把治疗质量放在第一位。<br>
我们的服务包括：<br>
1：普通牙科：检查、洗牙、拍牙片<br>
2：补牙<br>
3：根管治疗以及根管治疗失败的再治疗<br>
4：各种牙周疾病<br>
5：拔牙：普通拔牙、手术拔牙、拔智牙<br>
6：牙齿修复：牙冠、牙桥、镶假牙<br>
7：儿童牙科<br>
8：牙齿漂白，牙齿美容<br>
9：牙齿种植<br>
10：牙齿矫正<br>
欢迎访问我们的网站www.riendental.com.au网站内所有临床图片均为郭医生治疗过的患者的真实图片。<br>
浏览更多临床治疗图片，欢迎加入我们的FACEBOOK和GOOGLE+。<br>
FACEBOOK：https://www.facebook.com/riendentalcare<br>
GOOGLE+：https://plus.google.com/+RienDentalMentone<br><br></p>"
,info@boxhilldental.com.au,（03）9899 6514,（03）9890 7364,http://boxhilldental.com.au/%E4%B8%AD%E6%96%87%E4%BB%8B%E7%BB%8D/,"106 Thames St, Box Hill, VIC 3128, Australia",Denture & Dentists,9530,Box Hill牙科诊所,（03）9890 7364,"<p class=""details""><img src=""Photo_links/Melbourne/9530.png"" class=""logo"" width=""105"" alt=""Box Hill牙科诊所 Company Logo"">商家简介 （About us）<br>
Box Hill Dental是一家为您提供全面牙科医疗服务的诊所。无论您想进行常规牙科检查，解决牙疼，智齿问题，或是牙科美容项目，我们都竭诚为您找到最优的治疗方案。我们的目标是通过为您提供全面的口腔卫生检查，帮您尽早预防问题的发生，减少痛苦。<br>
<br>
为什么选择我们？（why us）<br>
－25余年丰富而广泛的牙科实践经验<br>
－客观的独立诊断，不受健康基金的影响<br>
－先进的医疗设备，整洁舒适的环境<br>
－接受大部分的保险计划<br>
－方便的地理位置，靠近医院，有充足的停车位<br>
－多语种服务，包括普通话，广东话，西班牙语和英语<br>
<br>
福利放送（packages）<br>
• 新人VIP礼包*<br>
o 原价$260, 礼包价$180<br>
o 包括局部牙氟化物治疗，全面检查，口腔卫生指导，洗牙，详细治疗方案，2次数字X光检查<br>
• 儿童福利*<br>
o 政府为2-17岁儿童提供价值$1000的基本齿科医疗补助计划<br>
• 年长者福利*<br>
o 普通治疗九折优惠<br>
＊欲知详情，请联系我们<br>
<br>
医生简介( About the doctor)<br>
<br>
May Hoyling （普通话）<br>
昆士兰大学牙科医学荣誉学士<br>
17年临床牙科经验<br>
专长： 冠桥修复<br>
根管治疗<br>
种植牙<br>
智齿拔除<br>
<br>
Vincent Choy蔡医师 (广东话，普通话)<br>
墨尔本大学牙科医学荣誉学士<br>
墨尔本大学牙科医学生导师，考官<br>
专长：冠桥修复<br>
根管治疗<br>
牙科手术<br>
牙科美容<br><br></p>"
,,03 8348 5511,03 8348 5500,,"234 Station Rd,Cairnlea, VIC 3023",Denture & Dentists,8622,顶峰牙医诊所,03 8348 5500,"<p class=""details"">拥有20年中澳牙科临床经验，为您诚信提供以下诊疗项目：<br>
1、儿童牙科<br>
2、无痛拔牙，外科手术拔牙，拔智齿<br>
3、口腔病预防及治疗<br>
4、牙齿美容、美白<br>
5、牙冠牙桥<br>
6、根管牙科<br><br></p>"
,support@bestong.com.au,,(03) 9802 6645,http://pinewooddental.com.au/%E4%B8%AD%E6%96%87%E4%BB%8B%E7%BB%8D/,"Pinewood Shopping Centre 23 Centreway Mt Waverley, VIC 3149",Denture & Dentists,9532,Pinewood牙科诊所,(03) 9802 6645,"<p class=""details""><img src=""Photo_links/Melbourne/9532.png"" class=""logo"" width=""105"" alt=""Pinewood牙科诊所 Company Logo"">商家简介 （About us）<br>
<br>
Pinewood Dental Care（PDG) 是一家主要服务Mt Waverley社区的牙医诊所，为该区患者提供专业牙医医疗服务。PDG创立于1976年， 40年来，我们很荣幸为许多家庭的几代人提供了口腔医疗服务。作为家庭口腔卫生的守护者，PDG的使命不光光是帮助患者解决口腔问题，更要帮助他们预防口腔问题。先进的医疗设备，严格的消毒程序，对澳大利亚本地生产高标准牙体填充修复材料的坚持，都让PDG在社区赢得良好口碑，成为该社区维护口腔卫生的好邻居。<br>
<br>
 <br>
<br>
医生简介( About the doctor)<br>
<br>
Jimmy Yang 杨医师<br>
<br>
10余年经验<br>
<br>
西澳大利亚大学牙医学士<br>
<br>
口腔外科进修证书<br>
<br>
专长：预防口腔医学，口腔外科（牙槽手术，牙种植，智齿问题治疗）<br><br></p>"
,info@middleboroughdental.com.au,,(03) 9808 0207,http://middleboroughdental.com.au/%E4%B8%AD%E6%96%87%E4%BB%8B%E7%B4%B9/,"147 Middleborough Rd Box Hill South VIC 3128, Australia",Denture & Dentists,9499,MDC牙医诊所（Middleborough Dental Care）,(03) 9808 0207,"<p class=""details""><img src=""Photo_links/Melbourne/9499.png"" class=""logo"" width=""105"" alt=""MDC牙医诊所（Middleborough Dental Care） Company Logo"">MDC牙医诊所位于南博士山区的Middleborough路上，为该区患者提供专业牙医医疗服务。牙医诊所有整齐明亮的空间，严格的消毒和专业的牙科器材，广受患者好评，并成为该社区维护口腔卫生的好邻居。MDC牙医诊所坚持舒适高品质的看牙环境，为更多的患者服务。<br>
<br>
ALICE YANG 杨医师<br>
<br>
专长：儿童牙科、全口隐形矫正治疗、美容牙科<br>
澳大利亚墨尔本大学牙医学士<br>
美国POS口腔矫正学会会员医师<br>
隐适美Invisalign隐形矫正专科认证医师<br>
瑞士Straumann植牙牙冠认证医师<br>
皇家墨尔本牙科医院指导牙医师      <br>
<br>
涵盖服务：<br>
儿童牙科<br>
齿列矫正<br>
牙周病治疗<br>
牙齿修复<br>
根管治疗<br>
全瓷牙冠<br>
智齿拔除<br>
洗牙<br><br></p>"
,SMILE@RINGWOODDENTAL.COM.AU,(03) 9870 6350,(03) 9870 6030,http://ringwooddental.com.au/about-us/%E4%B8%AD%E6%96%87%E4%BB%8B%E7%BB%8D/,"8 WARRANDYTE RD, RINGWOOD, VIC, 3134, AUSTRALIA",Denture & Dentists,9528,Ringwood Dental,(03) 9870 6030,"<p class=""details""><img src=""Photo_links/Melbourne/9528_V1.png"" class=""logo"" width=""105"" alt=""Ringwood Dental Company Logo"">商家简介 <br>
<br>
Chaung医师和Yang医师是毕业于墨尔本大学的夫妻搭档。他们与同样毕业于墨尔本大学的朋友Kuo医师， Hogan医师在2003年接手了Ringwood地区历史最长的牙医诊所。在过去的12年，他们携手为当地社区提供持续的优良口腔卫生服务, 成为该社区维护口腔卫生的好邻居。其中，口腔美容是Ringwood口腔诊所的王牌项目。<br>
<br>
为什么选择我们？<br>
<br>
－我们的牙医有丰富而广泛的牙科实践经验， 包括儿童口腔护理，口腔美容医学，牙科手术和种植牙，牙龈护理和牙齿矫正，紧急情况护理，老年口腔护理<br>
<br>
－我们目标成为您终生的口腔卫生守护者，为您提供全面的口腔卫生检查<br>
<br>
－我们的员工都经过澳新标准的消毒和感染控制培训<br>
<br>
－我们接受周三周四晚上的预约，周六的预约<br>
<br>
－我们拥有最先进的硬件软件设施和牙医装备,，包括电子病历，口腔内窥镜，减少80%辐射的数字x光机<br>
<br>
－我们坐落于方便的地理位置，2分钟走到Eastland shopping centre，5分钟走到Ringwood火车站和公交车站，364路巴士停靠，有充足的免费停车位<br>
<br>
<br>
医生简介<br>
<br>
Sherry Yang杨医师<br>
<br>
墨尔本大学1998年毕业<br>
<br>
皇家口腔医院，Ballarat, Pakenham, Burwood口腔诊所从业经验<br>
<br>
澳新儿科医学学会会员<br>
<br>
专长： 儿童口腔医学<br>
<br>
老年口腔医学<br>
<br>
牙周问题治疗<br>
<br>
颞颌关节紊乱症<br>
<br>
 <br>
Andy Kuo郭医师<br>
<br>
墨尔本大学2008年毕业<br>
<br>
昆士兰州赫维湾医院从业经验，从小怕牙医的Kuo医师擅长抚慰病人的紧张情绪<br>
<br>
澳洲牙医协会会员<br>
<br>
专长：修复医学<br>
<br>
儿童口腔医学<br>
<br>
牙科麻醉<br><br></p>"
