_contact,_email,_fax,_tel,_website,business_address,business_category,business_id,business_name,business_tel,details_html
,,,03 8644 8286,,"54A Windsor Ave,Mount Waverley, VIC 3149",Traditional Chinese Therapy,8627,JK HAPPY CLINIC,03 8644 8286,"<p class=""details"">我们的自然疗法对：腰肌劳损、关节炎、运动创伤、颈椎痛、肩周炎、手脚麻痹、头痛、骨刺、脊柱侧弯、腰椎盘突出、坐骨神经痛均疗效显著！如果您因为此类疾病而中断运动，我们将帮助您重回喜爱运动的队伍中。<br>
营业时间：周一至周五，10am-6pm<br><br></p>"
,,,03 9379 3120,,"25 Woodland St,Essendon North, VIC 3041",Traditional Chinese Therapy,8636,Strathmore 诊所,03 9379 3120,"<p class=""details"">诊所为您提供：<br>
普通医师，病理学家，饮食学家<br>
我们也有特色门诊包括，普通外科、美容注射、骨外科。<br>
可用医疗卡支付费用<br><br></p>"
倍思堂中医吴医生,admin@bestacupuncture.com.au,,(03) 8839 0748,http://www.bestacupuncture.com.au/zh/,"373 Springvale Road, Forest Hill, VIC 3131",Traditional Chinese Therapy,9021,墨尔本好中医针灸诊所倍思堂,(03) 8839 0748,"<p class=""details"">倍思堂好中医诊所位于墨尔本东区Forest Hill。提供中医各种疗法（针灸、中药、按摩推拿、食疗、刮痧和拔罐等）治疗各种疾病，包括各种疼痛（如头痛、肩颈痛、腰腿痛、网球肘等）、抑郁症、焦虑症、过敏性鼻炎/花粉症、湿疹、肠易激综合征、不孕不育、IVF支持、痴呆、痛风、关节炎、糖尿病、减肥、高血压、肿瘤/癌症控制、亚健康中医调理等等。<br>
<br>
<br>
中医  针灸  跌打  推拿  食疗<br>
Chinese Medicine, Acupuncture, Sports Injury, Massage, Dietary<br>
<br>
统理：内、外、妇、儿、皮肤各科疑难杂病<br>
<br>
* 各种痛症、关节炎 Injury &amp; chronic pain conditions (eg. lower back pain, arthritis) <br>
* 不孕不育、试管婴儿支持 Infertility and IVF support<br>
* 减肥 Weight control (eg. obesity)<br>
* 胃肠消化功能紊乱 Digestive disorders (eg. IBS) <br>
* 情绪障碍（抑郁、焦虑、失眠等）Emotional disorders (eg. depression, anxiety, insomnia) <br>
* 呼吸/过敏问题（如花粉症、鼻窦炎） Respiratory/allergy problems (eg. hay fever, sinusitis) <br>
* 皮肤病症（如湿疹、痤疮）Skin conditions (eg. eczema, acne) <br>
* 癌症支持治疗及其它 Cancer support &amp; misc conditions<br>
* 私保/工伤抵扣 Health Fund/Worksafe Rebate<br>
<br>
<br>
欢迎在线预约http://www.bestacupuncture.com.au/zh/make-an-appointment/<br>
 或致电： (03) 8839 0748 （国、粤、英）<br><br></p>"
梁珍,,,0432 523 765,,"19 Simon Street,Clayton South, VIC 3169",Traditional Chinese Therapy,8682,专治白头发和脱发,0432 523 765,"<p class=""details"">使用范围：神经性白发脱发、营养性白发脱发，遗传性白发脱发，脂溢性脱发，病理性脱发，化学性脱发，产后脱发。<br>
可免费体验一次！<br><br></p>"
,,03 9886 4289,03 9886 4289 / 0407 313 410,,"16 A Clifford St,Glen Waverley, VIC 3150",Traditional Chinese Therapy,8464,朱逸梅中医全科,03 9886 4289 / 0407 313 410,"<p class=""details"">1964年上医科大学毕业，上海第一期高级西医学中医班毕业，澳洲维省中医药学会学术组，考试组委员。<br>
专长妇产科疑难杂症。不孕证、月经不调、痛经、子宫肌瘤、子宫内膜异位、卵巢红肿、输卵管阻塞、习惯性流产、中药保胎、带下崩漏、各种阴道炎、尿路感染、乳房疾病、痔疮、肛裂等。<br><br></p>"
,,,1800 001 101,http://www.101.com.au,"Melbourne, VIC 3000",Traditional Chinese Therapy,8681,章光101,1800 001 101,"<p class=""details"">落发，灰发是人衰老的一种表现。治疗此问题，中医药从根源抓起即强壮肝肾功能，活血，平衡血糖和血脂等，同时也就达到了增性欲，抗疲劳，健脑，抗亚健康等功效。这也正式您的长寿之道！<br><br></p>"
,,,02 9819 6694,,"206 Victoria Rd, Drummoyne NSW 2047",Traditional Chinese Therapy,5627,足療新張,02 9819 6694,"<p class=""details"">全城最专业足疗店，靠海边，从知足开始，新张特价。 地址： 206 Victoria Rd, Drummoyne NSW 2047 电： 02 9819 6694<br><br></p>"
,,,03 9560 7366,http://www.kingswaymedicalclinic.com.au,"5/40 Montclair Ave,Glen Waverley, VIC 3150",Traditional Chinese Therapy,7773,荣耀家医诊所,03 9560 7366,"<p class=""details"">1、荣耀家医诊所位于Glen Waverly火车站对面，交通便利。<br>
2、提供多种语言服务：普通话、台语、马来语、客家话、韩语、印度语。<br>
3、附设检验所，Bulk Bill,Emergency及Afterhour服务，针灸治疗及预防注射。<br>
开放时间：周一至周四  8am to 6pm    周五9am to 8pm   周六 9am to 4:30 pm<br><br></p>"
,,,（03）9543 3866,,"1572 Princes Hwy, Oakleigh East, VIC 3166",Traditional Chinese Therapy,6989,辜东权中医诊所 Dr.Peter Gu,（03）9543 3866,"<p class=""details"">中医妇科，不孕不育，北京中医药大学毕业<br>
<br>
全国老中医<br>
<br>
墨尔本自然医药学院讲师<br><br></p>"
,,,（03）9785 6688,,"71 Hillcrest Road, Frankston, 3199",Traditional Chinese Therapy,6988,邢医生中医诊所,（03）9785 6688,"<p class=""details"">过30年临床经验， 毕业于广州中医药大学<br>
<br>
澳洲全国注册中医师，针灸师<br>
<br>
澳洲中医针灸协会会员<br>
<br>
主治月经不调，男科不孕<br><br></p>"
尤本林,,,（03）9077 8738,,"655 Burke Rd， Camberwell, VIC 3124",Traditional Chinese Therapy,6987,尤本林中医诊所,（03）9077 8738,"<p class=""details"">注册中医师 副教授，脐针、筋络针灸<br><br></p>"
,,,03 9543 3866,http://www.myacupuncture.com.au,"1572 Princes Hwy, Oakleigh East, VIC 3166",Traditional Chinese Therapy,7776,联合中医药中心,03 9543 3866,"<p class=""details"">毕业于北京中医药大学，中国卫生部北京中日友好医院医师；曾任教于维多利亚大学中医部，墨尔本自然医药学院。<br>
1、调经：月经不调，提前，错后，不定期。月经量过多，过少；非经期出血；痛经；闭经。<br>
2、种子：不孕不育，精子品质低下，先兆流产；习惯性流产；IVF支持；卵子品质；著床；保胎。<br>
3、产前产后调理：恶露不尽；乳少；身痛。<br>
4、妇科疾病：子宫肌瘤；多囊软巢综合症；激素不正常；更年期综合症<br>
5、皮肤：粉刺、湿疹、过敏等<br>
6、神经：中风、面瘫、带状疱疹、三叉神经痛、脑部疾患。<br><br></p>"
,,,0416 151 388 / 03 9568 4308,,"162 Koormang Rd, Carnegie, VIC 3163",Traditional Chinese Therapy,7777,高医生西医神经肌肉骨伤专科,0416 151 388 / 03 9568 4308,"<p class=""details"">澳洲西医脊柱与骨伤协会会员，维省政府注册，脊柱与关节病专科医生，墨尔本皇家理工大学脊柱与骨伤专家客座临床老师，专家。<br>
不打针，不开刀，精益求精，有口皆碑。<br>
1、疼痛：头痛，肩背痛，腰腿痛及手脚痛<br>
2、神经：四肢麻木，无力和针刺感<br>
3、脊柱：头椎，腰椎骨质增生，椎间盘突出，狭窄，驼背，脊柱侧弯矫正。<br>
4、肌肉关节：肌肉，筋骨损伤，四肢关节骨质增生。<br><br></p>"
,,,02 9809 0262,,"999 Victoria Rd, West Ryde NSW 2114",Traditional Chinese Therapy,5610,999 按摩,02 9809 0262,"<p class=""details"">专业按摩师为您推拿治疗，拔罐，消除疲劳，活血养生。 地址： 999 Victoria Rd, West Ryde NSW 2114 电： 02 9809 0262<br><br></p>"
,,03 9887 9982,03 9887 9009,,"Suite 1, 37 A Railway Parade North,Glen Waverley, VIC 3150",Traditional Chinese Therapy,7778,樊医师牙科,03 9887 9009,"<p class=""details"">诊治范围：<br>
1、常规牙科预防保健<br>
2、补牙（包括不同类型材料的补牙和根管治疗）<br>
3、拔牙（包括智慧牙的手术拔除）<br>
4、镶牙（包括各类固定和活动假牙）<br>
5、美容牙科、儿童牙科、牙周病的防治<br>
诊所采用最先进的德国原产仪器和设备，遵循标准、严格的消毒制度。<br>
病人利益至上是我们的原则。<br><br></p>"
,,,0411 883 563,,"658 Smith St, Clifton Hill, VIC 3068",Traditional Chinese Therapy,7881,按摩中心,0411 883 563,"<p class=""details"">正宗按摩，中日式指压按摩，环境一流，服务水准高。<br>
七天营业<br><br></p>"
,,,03 9689 5768,,"No.56 Leeds St,Footscray, VIC 3011",Traditional Chinese Therapy,7779,FULL BODY CARE,03 9689 5768,"<p class=""details"">有牌按摩中心，交通方便。<br>
环境舒适、技术娴熟、价格公道、收入稳定、足疗脚摩、养身保健、欢迎光临、欢迎加盟。<br><br></p>"
,,,0403 822 230 / 03 8510 2804,,"7/70 kingsway, Glen Waverley, VIC 3150",Traditional Chinese Therapy,7823,康莱欣专康复调理中心,0403 822 230 / 03 8510 2804,"<p class=""details"">专业批发中草药以及五谷食物等，价格特优，品质保证。免费保健咨询！<br>
灵芝、人参、三七、当归、西洋参、丹参、沙参、贝母、穿心莲、党参、野菊花、黄芪、枸杞子、赤小豆、龙眼肉、山药、鸡骨草、陈皮、银耳、枇杷叶、蜂蜜红枣、黑芝麻等<br><br></p>"
Jim,blue88_999@yahoo.com,JimWangMeloburne,0413708158,http://www.royalclinic.com.au,"2/762 Station St Box Hill 3128, Box Hill, VIC 3128",Traditional Chinese Therapy,10628,王錦培中醫,0413708158,"<p class=""details"">畢業於中國醫藥大學，八年制中醫學系。擁有中西醫雙學位。王醫師為新北市中醫師公會和中華損傷整復協會的臨床講師及指導顧問。在台北市立聯合醫院擔任醫師。<br>
<br>
痠痛<br>
肌肉緊繃<br>
坐骨神經痛<br>
中風後遺症<br>
足底筋膜炎<br>
風濕痠痛<br>
骨剌<br>
運動傷害<br>
挫傷<br>
扭傷<br>
<br>
內科<br>
呼吸系統疾病<br>
支氣管炎<br>
過敏性鼻炎<br>
氣喘 <br>
肝膽腸胃疾病<br>
消化性潰瘍<br>
急慢性胃炎 <br>
便秘<br>
泌尿系統疾病<br>
貧血<br>
心血管疾病<br>
睡眠障礙<br>
體質調理<br>
針灸減重<br>
<br>
小兒<br>
過敏體質調整<br>
發育遲緩<br>
轉骨<br>
注意力不集中<br>
好動<br>
脾胃功能不佳<br>
<br>
皮膚<br>
過敏性疾病<br>
蕁麻疹<br>
濕疹<br>
青春痘<br>
掉髮<br>
<br>
婦科<br>
更年期障礙<br>
月經失調<br>
痛經<br>
不孕<br>
產後調理<br><br></p>"
,,,03 9890 2369 / 0413 627 691,,"430 Station St,Box Hill, VIC 3128",Traditional Chinese Therapy,7927,“刘一针”癌康 骨伤诊所,03 9890 2369 / 0413 627 691,"<p class=""details"">1、癌症康复专科<br>
合作专家：北京百草癌症康复医院院长张大宁<br>
2、跌打 骨伤 专科<br>
主诊专家：刘丕祥教授，注册中医师<br>
专治：颈肩腰腿痛，关节错位，脊柱侧弯等。<br><br></p>"
,,,03 9018 9157,,"Shop 9, Level 1 Fashion Park Shopping Centre, 168 Russell St, Melbourne VIC 3000",Traditional Chinese Therapy,8743,PING's Full Body Care,03 9018 9157,"<p class=""details""><img src=""Photo_links/Melbourne/8743.jpg"" class=""logo"" width=""105"" alt=""PING's Full Body Care Company Logo"">Ping's Full Body Care是一家经营多年的连锁按摩店。在Fashion Park里的分店随着Fashion Park的全面开业也变得越来越火爆。<br>
 PING's Full Body Care的技师经验丰富，手法精妙，用力适当，可以为您除去平日的劳顿。同时他们的价格适中，拥有低价高质的特质，受到了很多人的欢迎。独立的房间让您可以自在地享受这一份难得的清静，只静静感受经脉逐渐通畅带来的舒畅。<br>
营业时间：Mon-Sat: 11am-9pm; Sun: 12pm-7pm<br><br></p>"
Chatty,chattymassage@gmail.com,Wechat ID: massageparloursydney,0421 930 557,http://www.chatswoodmassageparlour.com.au,"Suite 1, 376 Victoria Avenue , Chatswood NSW 2067",Traditional Chinese Therapy,8887,Chatswood Chatty Massage,0421 930 557,"<p class=""details""><img src=""Photo_links/Sydney/8887.jpg"" class=""logo"" width=""105"" alt=""Chatswood Chatty Massage Company Logo"">Chatswood Chatty Massage is your best choice - A discreet satisfaction in Chatswood with much fun to explore.<br>
<br>
If you are looking for a discreet satisfaction in Chatswood with much fun to explore, Chatswood Chatty Massage is your best choice. Each day we have a different selection of girls to offer their services, you will never get bored. Their magic hands will remove your stress. Relieve the stress and tension and then enjoy with our services.<br>
<br>
We assess your individual needs and combine all of our different techniques to best address them. Our masseuse are unique and offer the highest possible level of service. Feel free to call us to book your session today.<br>
<br>
We have shower facilities, clean towels, and a range of male toiletries and we are here to provide excellent services if you have any special requests please ask in advance and we will do our best to accommodate your wishes.<br>
<br>
Book an appointment today and experience it yourself!<br>
<br>
Many of our clients have told us that these massages completely relieve any stress whether from work or life in general, and put their mind completely at ease. When you come to see us we will assess your individual needs and combine all of our different techniques to best address them.<br><br></p>"
,,,03 9942 1399 / 0435 551 910,,"611 Camberwell Road, Camberwell VIC 3124",Traditional Chinese Therapy,8811,地天泰中医诊所,03 9942 1399 / 0435 551 910,"<p class=""details"">Bamboo clinic 的董医生拥有5年大学专业学习，5年国内中医临床工作经验和16年澳洲中医临床经验，可谓经验丰富。<br>
  董医生曾经跟随国内数位中医临床专家学习医术，掌握毫针，刃针，火针, 针刀等国内最先进针灸技术，针灸和针药并用，并熟知中医经络与西医的肌肉，筋膜，血管，神经，淋巴的本质联系，在更深刻的层面上做到中西医的结合，从而达到临床普通针灸不能达到的效果。尤其对于饱受多年疾患的患者来说往往立竿见影，且远期疗效巩固。帮您解决其他医生解决不了的各类疼痛。<br>
 董医生21年的临床经验擅长治疗各类疼痛（如：头痛，偏头痛，落枕，各种运动损伤，扭伤， 颈椎病，肩周炎，网球肘，腰痛，急性腰扭伤，膝关节疼痛，足跟痛，股骨头坏死，腰椎间盘突出症）；妇科疾患（如：痛经，月经不调，乳腺增生，卵巢囊肿，慢性炎症，子宫肌瘤，手脚冰凉，月子病，更年期综合征）；男科疾患（如：阳痿，早泄，勃起不力，性欲低下）；糖尿病，冠心病，痛风，荨麻疹，慢性难治性荨麻疹 ；中医美容（如：青春痘，黄褐斑，蝴蝶斑，去皱纹）等。<br>
在Bamboo clinic各大保险公司均可直接刷卡回扣 。<br>
营业时间：Mon-Fri 9:00-18:00<br><br></p>"
Dr. Yu,support@bestong.com.au,,94672132,http://www.gracechinesemedical.com.au,"4 Oxley Avenue, Bundoora, VIC 3083",Traditional Chinese Therapy,9514,恩奇中医馆,94672132,"<p class=""details""><img src=""Photo_links/Melbourne/9514_V3.jpg"" class=""logo"" width=""105"" alt=""恩奇中医馆 Company Logo"">墨尔本恩奇中医馆。预约电话：94672132 恩奇中医馆大夫Dr.Yu，中医医学学士，副主任医师，澳洲全国中医药针灸学会联合会（FCMA）会员，澳洲注册中医师，从事临床工作25年。曾赴莫纳什医学中心进修3年西医。对中西医结合治疗各种疾病有独特见解与确实疗效。曾随医疗短宣队赴柬埔寨、尼泊尔义务诊治各种疑难病患。 临床擅长治疗： 呼吸系统疾病： 感冒，咽炎，支气管炎，鼻炎，鼻窦炎，发热，久咳，哮喘等。 消化系统疾病： 食管炎，口腔溃疡，胃及十二指肠溃疡，胃下垂，慢性胆囊炎，长期便秘，腹泻，结肠炎，胃肠综合症，消化不良，肝硬化。 泌尿系统疾病： 膀胱炎，尿路感染，尿失禁，脱肛，尿潴留，慢性肾盂肾炎，慢性肾小球肾炎引起的水肿，肾结石，肾绞痛，前列腺炎。 循环系统疾病： 心律失常，血管闭塞性脉管炎，心机病，贫血。 妇科疾病： 经期头痛，月经不调，不孕症，子宫肌瘤、子宫内膜炎，子宫脱垂，卵巢囊肿、多囊卵巢综合征，功能失调性子宫出血、产后调理，乳腺小叶增生，更年期综合症。 免疫系统疾病： 系统性红斑狼疮，类风湿性关节炎，硬皮病，糖尿病，过敏性紫癜，银屑病 神经系统疾病： 顽固性头痛，多动症，脑动脉硬化症，老年痴呆症，神经衰弱，焦虑症，失眠、忧郁症、嗜睡、丧偶综合症。 运动系统疾病： 颈椎病，落枕，腰椎间盘突出，坐骨神经痛，肩周炎，网球肘，足跟痛，肌肉关节痛。 皮肤病： 带状疱疹，牛皮癣、湿疹、日光性皮炎、过敏性皮炎，痤疮，手足癣。 亚健康食疗与养生食疗保健。 诊所位于北区Bundoora 有着良好的诊疗环境，欢迎前来就诊。 本店中医师已经被多家私人保险公司承认，例如：Medibank Private, HCF, MBF, CBHS等。 地址Adr：4 Oxley av, Bundoora ,3083 预约咨询电话Tel：94672132 手机Mobel：0417479734<br><br></p>"
Gloria,gloriahlj@msn.com,StayintheCanaan,"87908770, 0404161989",http://www.cendorientalclinic.com.au,"630 Cranbourne-Frankston Road, Cranbourne South,VIC 3977",Traditional Chinese Therapy,9657,信德东方诊所,"87908770, 0404161989","<p class=""details""><img src=""Photo_links/Melbourne/9657.png"" class=""logo"" width=""105"" alt=""信德东方诊所 Company Logo"">李医师，澳大利亚注册中医师，澳洲全国中医药针灸学会联合会（FCMA）会员，世界中医联合会免疫系统专业委员会理事。<br>
夏医师，澳大利亚注册针灸医师，澳洲全国中医药针灸学会联合会（FCMA）会员，中国痛症学会会员。<br>
医疗团队擅长：<br>
1. 免疫系统疾病：强制性脊柱炎、类风湿关节炎、红斑性狼疮、糖尿病；<br>
2. 运动系统疾病：腰椎间盘突出、颈椎病、坐骨神经痛、网球肘、足跟痛、落枕、肌肉关节痛；<br>
3. 女子疾病：不孕、痛经、月经不调、子宫肌瘤、多囊卵巢综合症、乳腺增生、更年期综合症；<br>
4. 男子疾病：前列腺炎、前列腺肥大、不育、阳萎、早泄；<br>
5. 皮肤病：青春痘、黄褐斑、牛皮癣、湿疹、皮炎、痤疮、手足癣；<br>
6. 泌尿系统疾病：尿失禁、肾结石、尿路感染、膀胱炎；<br>
7. 呼吸系统疾病：感冒、支气管炎、鼻炎、哮喘、咳嗽、甲状腺肿瘤；<br>
8. 消化系统疾病：肠炎、便秘、腹泻、胃炎、消化不良；<br>
9.肝胆疾病：脂肪肝、肝炎、肝硬化、肝肿大、肝腹水、胆囊炎；<br>
1 0. 心脑血管疾病：寇状动脉粥样硬化性心脏病、预防中风；<br>
1 1. 肾脏疾病：肾脏病水肿；<br>
1 2. 神经系统疾病：各种头痛、头晕、抑郁症、失眠、痛风、牙痛、面瘫；<br>
1 3.健康管理：我们在您的健康、诊疗资料的基础上，为您建立个人友好、互动的客户端管理界面 ,永久的个人电子病历及健康管理帐户。<br>
联系我们<br>
Add： 630 Cranbourne-Frankston Road, <br>
Cranbourne South VIC 3977, Australia<br>
Tel :+61-3-8790-8770<br>
www.cendorientalclinic.com.au<br>
Email :info@cendorientalclinic.com.au<br><br></p>"
张医生,fantonynz@gmail.com,,0415268882 / 98788669,http://www.foresthillclinic.com.au,"249 canterbury road, Forest Hill VIC 3131",Traditional Chinese Therapy,9590,东区M3骨伤科张医生正骨针灸推拿诊所各大保险公司刷卡回扣,0415268882 / 98788669,"<p class=""details"">张医师 毕业于南京中医药大学，具有九十年代起中国执业医师资格，纽.澳注册 超过二十年伤科临床经验，运用中医，正骨，针灸，推拿结合现代拉伸整脊，理筋止痛治疗各类骨伤科疾病，急慢疼痛，如脊柱侧弯、脊椎不正引起的颈 胸 腰 骶痛，椎间盘突出，坐骨神经痛等；各种关节扭伤、关节痛，腰肌劳损、肩周炎，网球肘，腱鞘炎，运动创伤后遗症等诊所地址：249 canterbury road ,Forest Hill VIC 3131（forest hill医疗中心内）<br>
营业时间：周一至周五：9：00 Am-18：00 Pm<br>
周六：9：00 Am---3Pm <br>
预约电话：0415 268 882 ，98788669<br>
提供各大保险公司刷卡回扣<br><br></p>"
